Epoch, Train loss, Val. loss
0
0,0.297811637958185,0.2542257032804191
1,0.48896926111967143,0.47874820709228516
2,0.5136732509581268,0.4797923342585564
3,0.5142440261297362,0.48048753663897514
4,0.5157092143689642,0.4772680418789387
5,0.5129380922565525,0.47792914873361586
6,0.512377495565083,0.482432292163372
