batch,loss,size
1361,0.10921725,8
1362,0.131702,8
1363,0.10814039,8
1364,0.12947264,8
1365,0.10414455,8
1366,0.13663636,8
1367,0.10380493,8
1368,0.13068362,8
1369,0.09957077,8
1370,0.10931642,8
1371,0.09948207,8
1372,0.09505007,8
1373,0.15618531,8
1374,0.08618296,8
1375,0.0882018,8
1376,0.09520431,8
1377,0.11149627,8
1378,0.08261925,8
1379,0.116675615,8
1380,0.117482305,8
1381,0.09804819,8
1382,0.121745296,8
1383,0.14109267,8
1384,0.1013099,8
1385,0.0906269,8
1386,0.0991463,8
1387,0.116353065,8
1388,0.12461992,8
1389,0.10579626,8
1390,0.11753534,8
1391,0.07549894,8
1392,0.08291431,8
1393,0.09160608,8
1394,0.09523519,8
1395,0.13351934,8
1396,0.08063655,8
1397,0.08722346,8
1398,0.119202316,8
1399,0.10282192,8
1400,0.12014405,8
1401,0.0788858,8
1402,0.13694349,8
1403,0.10130427,8
1404,0.079532936,8
1405,0.08271443,8
1406,0.07984946,8
1407,0.071872406,8
1408,0.098211244,8
1409,0.18585926,8
1410,0.10782339,8
1411,0.09603037,8
1412,0.1210246,8
1413,0.077968426,8
1414,0.070241675,8
1415,0.0853212,8
1416,0.0693026,8
1417,0.09818957,8
1418,0.0714943,8
1419,0.1326656,8
1420,0.102631725,8
1421,0.10291276,8
1422,0.07423896,8
1423,0.081800275,8
1424,0.09925296,8
1425,0.14102753,8
1426,0.09018134,8
1427,0.07652197,8
1428,0.13386068,8
1429,0.08985531,8
1430,0.12068119,8
1431,0.118791424,8
1432,0.08725383,8
1433,0.09929859,8
1434,0.07443099,8
1435,0.07324036,8
1436,0.07158067,8
1437,0.06447011,8
1438,0.09140685,8
1439,0.15362293,8
1440,0.10309698,8
1441,0.095712684,8
1442,0.09945837,8
1443,0.06960327,8
1444,0.108001694,8
1445,0.08665041,8
1446,0.1561588,8
1447,0.10502725,8
1448,0.123354524,8
1449,0.118709765,8
1450,0.08460778,8
1451,0.11895488,8
1452,0.118037775,8
1453,0.12891117,8
1454,0.090477586,8
1455,0.116800845,8
1456,0.106514834,8
1457,0.13366686,8
1458,0.118569784,8
1459,0.114064015,8
1460,0.09225111,8
1461,0.10131578,8
1462,0.09549074,8
1463,0.105127804,8
1464,0.089553915,8
1465,0.09782306,8
1466,0.09003374,8
1467,0.10271414,8
1468,0.14112437,8
1469,0.0870906,8
1470,0.103945136,8
1471,0.10410461,8
1472,0.08848175,8
1473,0.09765404,8
1474,0.11180378,8
1475,0.104218975,8
1476,0.094539694,8
1477,0.09085003,8
1478,0.09815422,8
1479,0.10162243,8
1480,0.086150154,8
1481,0.11018063,8
1482,0.104063995,8
1483,0.07041842,8
1484,0.13020705,8
1485,0.086963736,8
1486,0.10722168,8
1487,0.0826268,8
1488,0.07762232,8
1489,0.09626071,8
1490,0.123472475,8
1491,0.09856201,8
1492,0.097287945,8
1493,0.0841038,8
1494,0.10025389,8
1495,0.10859238,8
1496,0.15967934,8
1497,0.1072367,8
1498,0.114576995,8
1499,0.095712446,8
1500,0.10186346,8
1501,0.11730931,8
1502,0.086359434,8
1503,0.06674313,8
1504,0.07680271,8
1505,0.09748013,8
1506,0.13908114,8
1507,0.06882545,8
1508,0.12605223,8
1509,0.09456103,8
1510,0.063879624,8
1511,0.14722073,8
1512,0.07707538,8
1513,0.07940762,8
1514,0.09897751,8
1515,0.14277546,8
1516,0.1672633,8
1517,0.11553859,8
1518,0.1302282,8
1519,0.11342541,8
1520,0.10941245,8
1521,0.14421628,8
1522,0.1173582,8
1523,0.10910925,8
1524,0.10772556,8
1525,0.17120986,8
1526,0.113715746,8
1527,0.1268796,8
1528,0.14727835,8
1529,0.10932444,8
1530,0.08584328,8
1531,0.22934362,8
1532,0.10914312,8
1533,0.113334924,8
1534,0.1454375,8
1535,0.095526725,8
1536,0.08189138,8
1537,0.1429916,8
1538,0.10482544,8
1539,0.1683926,8
1540,0.084355384,8
1541,0.08106955,8
1542,0.13213913,8
1543,0.19227411,8
1544,0.1284707,8
1545,0.13002494,8
1546,0.11576181,8
1547,0.12740913,8
1548,0.09248258,8
1549,0.10011127,8
1550,0.10980886,8
1551,0.13568375,8
1552,0.135042,8
1553,0.124460086,8
1554,0.11555366,8
1555,0.11525109,8
1556,0.13258618,8
1557,0.1372038,8
1558,0.11788252,8
1559,0.12937094,8
1560,0.11118855,8
1561,0.11898248,8
1562,0.10708097,8
1563,0.09838866,8
1564,0.1032135,8
1565,0.1679636,8
1566,0.14759271,8
1567,0.12053173,8
1568,0.09907554,8
1569,0.10327564,8
1570,0.14838956,8
1571,0.095146134,8
1572,0.10202914,8
1573,0.10134389,8
1574,0.09084895,8
1575,0.09464104,8
1576,0.079126716,8
1577,0.10658973,8
1578,0.11595574,8
1579,0.12833646,8
1580,0.09265462,8
1581,0.1289083,8
1582,0.13000976,8
1583,0.09432704,8
1584,0.09981378,8
1585,0.09364192,8
1586,0.07613047,8
1587,0.102623634,8
1588,0.07154334,8
1589,0.11844316,8
1590,0.09136968,8
1591,0.075362474,8
1592,0.1394764,8
1593,0.11187686,8
1594,0.13208471,8
1595,0.06810867,8
1596,0.09327567,8
1597,0.1087155,8
1598,0.07587432,8
1599,0.07983794,8
1600,0.09124716,8
1601,0.08659325,8
1602,0.13150336,8
1603,0.10834153,8
1604,0.091203146,8
1605,0.090574935,8
1606,0.07117604,8
1607,0.15024637,8
1608,0.087461114,8
1609,0.07819326,8
1610,0.09457733,8
1611,0.16447932,8
1612,0.07118795,8
1613,0.11998551,8
1614,0.12846805,8
1615,0.09905081,8
1616,0.09032052,8
1617,0.11563257,8
1618,0.07584885,8
1619,0.11198846,8
1620,0.114930786,8
1621,0.14584388,8
1622,0.0837772,8
1623,0.10891235,8
1624,0.091844365,8
1625,0.10839926,8
1626,0.11359727,8
1627,0.10568319,8
1628,0.08445436,8
1629,0.10030407,8
1630,0.101225264,8
1631,0.08705361,8
1632,0.09805974,8
1633,0.09716104,8
1634,0.10844729,8
1635,0.12997493,8
1636,0.07809578,8
1637,0.12794678,8
1638,0.09957616,8
1639,0.085090555,8
1640,0.08834917,8
1641,0.07326585,8
1642,0.101309456,8
1643,0.10102959,8
1644,0.117192075,8
1645,0.075675994,8
1646,0.077386215,8
1647,0.13666363,8
1648,0.12623772,8
1649,0.089212954,8
1650,0.08900232,8
1651,0.13779789,8
1652,0.110469624,8
1653,0.093390696,8
1654,0.0988946,8
1655,0.09914928,8
1656,0.116437376,8
1657,0.104154795,8
1658,0.100025244,8
1659,0.1410315,8
1660,0.0819884,8
1661,0.1208678,8
1662,0.12062274,8
1663,0.10788037,8
1664,0.09291776,8
1665,0.067531176,8
1666,0.14427519,8
1667,0.08306522,8
1668,0.08670448,8
1669,0.085085765,8
1670,0.06727534,8
1671,0.0635699,8
1672,0.09901665,8
1673,0.10881733,8
1674,0.11153622,8
1675,0.10119857,8
1676,0.13196678,8
1677,0.13072984,8
1678,0.121915855,8
1679,0.10074581,8
1680,0.11553227,8
1681,0.0928407,8
1682,0.1164076,8
1683,0.139022,8
1684,0.102394,8
1685,0.10364419,8
1686,0.09702327,8
1687,0.1239951,8
1688,0.08991559,8
1689,0.115212284,8
1690,0.10203956,8
1691,0.09154426,8
1692,0.077600464,8
1693,0.1194308,8
1694,0.10511095,8
1695,0.07825133,8
1696,0.14025795,8
1697,0.071906835,8
1698,0.13904384,8
1699,0.0924978,8
1700,0.10612709,8
1701,0.10242207,8
1702,0.10483601,8
1703,0.08372487,8
1704,0.104153186,8
1705,0.11440542,8
1706,0.09145966,8
1707,0.07224658,8
1708,0.094424464,8
1709,0.12757994,8
1710,0.07467984,8
1711,0.06611669,8
1712,0.1428763,8
1713,0.16396941,8
1714,0.12403239,8
1715,0.13488027,8
1716,0.096664585,8
1717,0.11294749,8
1718,0.102995165,8
1719,0.11376374,8
1720,0.10146519,8
1721,0.13756981,8
1722,0.09720535,8
1723,0.12327991,8
1724,0.11750402,8
1725,0.102185875,8
1726,0.09200942,8
1727,0.087525204,8
1728,0.12975606,8
1729,0.08464037,8
1730,0.07266593,8
1731,0.12117373,8
1732,0.07271783,8
1733,0.13747716,8
1734,0.08713091,8
1735,0.084383026,8
1736,0.07512267,8
1737,0.09319931,8
1738,0.108491376,8
1739,0.05361839,8
1740,0.07713496,8
1741,0.12398791,8
1742,0.0940537,8
1743,0.07352949,8
1744,0.09284476,8
1745,0.098511845,8
1746,0.07544229,8
1747,0.09689106,8
1748,0.07884405,8
1749,0.08526278,8
1750,0.115080364,8
1751,0.12328733,8
1752,0.1062656,8
1753,0.140411,8
1754,0.07721927,8
1755,0.14601368,8
1756,0.08461077,8
1757,0.10499721,8
1758,0.10675679,8
1759,0.11391656,8
1760,0.10625841,8
1761,0.10546472,8
1762,0.08576154,8
1763,0.10280723,8
1764,0.10811751,8
1765,0.07079133,8
1766,0.11980341,8
1767,0.11973234,8
1768,0.09513374,8
1769,0.09355997,8
1770,0.09586217,8
1771,0.12622263,8
1772,0.12709032,8
1773,0.11406652,8
1774,0.06833433,8
1775,0.09693461,8
1776,0.08274964,8
1777,0.08456437,8
1778,0.09482716,8
1779,0.049097072,8
1780,0.10592598,8
1781,0.13045882,8
1782,0.07785589,8
1783,0.12356399,8
1784,0.11242792,8
1785,0.105222814,8
1786,0.12490491,8
1787,0.1312871,8
1788,0.11730735,8
1789,0.076712735,8
1790,0.11934448,8
1791,0.07381706,8
1792,0.08553156,8
1793,0.079703316,8
1794,0.07660336,8
1795,0.16828518,8
1796,0.09641053,8
1797,0.12898242,8
1798,0.10218223,8
1799,0.113327965,8
1800,0.093100026,8
1801,0.10067191,8
1802,0.09370936,8
1803,0.08156829,8
1804,0.107485294,8
1805,0.09658453,8
1806,0.09556132,8
1807,0.15779912,8
1808,0.13678488,8
1809,0.112504564,8
1810,0.104831636,8
1811,0.09166136,8
1812,0.095046684,8
1813,0.14322671,8
1814,0.083519086,8
1815,0.09129989,8
1816,0.07914735,8
1817,0.10454546,8
1818,0.103383586,8
1819,0.12948819,8
1820,0.113018714,8
1821,0.16913179,8
1822,0.12647492,8
1823,0.11557231,8
1824,0.08378209,8
1825,0.10834589,8
1826,0.07526299,8
1827,0.14944418,8
1828,0.12570268,8
1829,0.08235517,8
1830,0.10663655,8
1831,0.094243184,8
1832,0.0912741,8
1833,0.10746028,8
1834,0.14193508,8
1835,0.14116962,8
1836,0.12305422,8
1837,0.15436275,8
1838,0.12717529,8
1839,0.14529982,8
1840,0.12052914,8
1841,0.13752887,8
1842,0.15459505,8
1843,0.13211426,8
1844,0.17234549,8
1845,0.14186479,8
1846,0.101949476,8
1847,0.110269316,8
1848,0.07098507,8
1849,0.115514226,8
1850,0.11585971,8
1851,0.10129051,8
1852,0.25867894,8
1853,0.08503192,8
1854,0.1374347,8
1855,0.10942599,8
1856,0.10388545,8
1857,0.082572125,8
1858,0.117554575,8
1859,0.11337272,8
1860,0.10059153,8
1861,0.12578763,8
1862,0.14619336,8
1863,0.10036155,8
1864,0.08990379,8
1865,0.119656615,8
1866,0.094914004,8
1867,0.12981638,8
1868,0.15703255,8
1869,0.075771116,8
1870,0.12570746,8
1871,0.10161927,8
1872,0.10315643,8
1873,0.1225736,8
1874,0.111896254,8
1875,0.108543344,8
1876,0.07346813,8
1877,0.104788914,8
1878,0.0943212,8
1879,0.13579576,8
1880,0.09313207,8
1881,0.14737085,8
1882,0.10918977,8
1883,0.10758717,8
1884,0.15056755,8
1885,0.12685917,8
1886,0.15274516,8
1887,0.13004982,8
1888,0.11211979,8
1889,0.12169318,8
1890,0.113686316,8
1891,0.12200433,8
1892,0.08807196,8
1893,0.08757832,8
1894,0.10930042,8
1895,0.13279226,8
1896,0.103196636,8
1897,0.09475129,8
1898,0.10447666,8
1899,0.14816798,8
1900,0.0978414,8
1901,0.108785704,8
1902,0.076323226,8
1903,0.09277398,8
1904,0.12319747,8
1905,0.100726545,8
1906,0.14922965,8
1907,0.11399326,8
1908,0.099160366,8
1909,0.098961346,8
1910,0.09807962,8
1911,0.08131464,8
1912,0.10781047,8
1913,0.1284106,8
1914,0.078366056,8
1915,0.13507754,8
1916,0.07486964,8
1917,0.13363905,8
1918,0.12344157,8
1919,0.10968238,8
1920,0.08951923,8
1921,0.09347061,8
1922,0.07314586,8
1923,0.09284736,8
1924,0.12998666,8
1925,0.088888444,8
1926,0.13435729,8
1927,0.094784155,8
1928,0.08662676,8
1929,0.100252874,8
1930,0.09894751,8
1931,0.12233109,8
1932,0.112208106,8
1933,0.097955294,8
1934,0.11261309,8
1935,0.099788,8
1936,0.12120766,8
1937,0.1029544,8
1938,0.08736416,8
1939,0.10711135,8
1940,0.073804826,8
1941,0.09377475,8
1942,0.1156905,8
1943,0.11680841,8
1944,0.1312581,8
1945,0.120665856,8
1946,0.1041006,8
1947,0.10863193,8
1948,0.08774118,8
1949,0.09503443,8
1950,0.11688143,8
1951,0.116099276,8
1952,0.1389806,8
1953,0.112538196,8
1954,0.08822,8
1955,0.07943292,8
1956,0.09742724,8
1957,0.070879966,8
1958,0.08194594,8
1959,0.0962765,8
1960,0.12907524,8
1961,0.063206054,8
1962,0.12866691,8
1963,0.1122378,8
1964,0.12879622,8
1965,0.08770893,8
1966,0.08080067,8
1967,0.068255454,8
1968,0.08016505,8
1969,0.10221099,8
1970,0.08038689,8
1971,0.09309045,8
1972,0.11020995,8
1973,0.11057748,8
1974,0.12200609,8
1975,0.124919005,8
1976,0.07354504,8
1977,0.06440501,8
1978,0.069706395,8
1979,0.098914586,8
1980,0.08304996,8
1981,0.1074986,8
1982,0.06507164,8
1983,0.16289026,8
1984,0.088005334,8
1985,0.18632789,8
1986,0.107818075,8
1987,0.091614775,8
1988,0.11597375,8
1989,0.14683343,8
1990,0.11969133,8
1991,0.14028808,8
1992,0.10933279,8
1993,0.101570174,8
1994,0.099148884,8
1995,0.09798109,8
1996,0.10048356,8
1997,0.09964208,8
1998,0.14461309,8
1999,0.11570545,8
2000,0.086582854,8
2001,0.08195889,8
2002,0.082721785,8
2003,0.10207519,8
2004,0.065049134,8
2005,0.100333504,8
2006,0.1244834,8
2007,0.09990443,8
2008,0.09211604,8
2009,0.07229577,8
2010,0.11158873,8
2011,0.106236435,8
2012,0.08787139,8
2013,0.077311136,8
2014,0.12655659,8
2015,0.07700364,8
2016,0.14852746,8
2017,0.14178668,8
2018,0.111087,8
2019,0.10602608,8
2020,0.104902156,8
2021,0.07061633,8
2022,0.119029395,8
2023,0.09370517,8
2024,0.09601245,8
2025,0.066661805,8
2026,0.122858874,8
2027,0.08352927,8
2028,0.092586994,8
2029,0.14121443,8
2030,0.072523646,8
2031,0.0855651,8
2032,0.09057593,8
2033,0.08178718,8
2034,0.07224542,8
2035,0.08846271,8
2036,0.09111962,8
2037,0.11234642,8
2038,0.13177794,8
2039,0.09281403,8
2040,0.0906271,8
2041,0.12700984,8
2042,0.09028341,8
2043,0.08143662,8
2044,0.13960528,8
2045,0.105052896,8
2046,0.1087998,8
2047,0.10699016,8
2048,0.10203263,8
2049,0.0920108,8
2050,0.095988765,8
2051,0.10299054,8
2052,0.10335516,8
2053,0.09082334,8
2054,0.12895687,8
2055,0.10724925,8
2056,0.10680787,8
2057,0.09006134,8
2058,0.12533475,8
2059,0.094683245,8
2060,0.098284066,8
2061,0.0903135,8
2062,0.09154334,8
2063,0.11775936,8
2064,0.13578315,8
2065,0.08048684,8
2066,0.11127577,8
2067,0.07223558,8
2068,0.10929154,8
2069,0.09216613,8
2070,0.08160684,8
2071,0.07136173,8
2072,0.09596366,8
2073,0.09024714,8
2074,0.10800064,8
2075,0.113742724,8
2076,0.117167205,8
2077,0.101046324,8
2078,0.0700019,8
2079,0.10634441,8
2080,0.07928315,8
2081,0.09644532,8
2082,0.11363236,8
2083,0.10704209,8
2084,0.12560987,8
2085,0.101390995,8
2086,0.119083315,8
2087,0.118831284,8
2088,0.12925115,8
2089,0.1068894,8
2090,0.107009314,8
2091,0.10846691,8
2092,0.093041405,8
2093,0.09128663,8
2094,0.08871294,8
2095,0.12847503,8
2096,0.09354576,8
2097,0.08325353,8
2098,0.06501987,8
2099,0.12138878,8
2100,0.118150346,8
2101,0.073297024,8
2102,0.12395555,8
2103,0.08096683,8
2104,0.07275613,8
2105,0.105582386,8
2106,0.0806781,8
2107,0.10937969,8
2108,0.07915418,8
2109,0.103486106,8
2110,0.08460913,8
2111,0.08847192,8
2112,0.118972585,8
2113,0.13685957,8
2114,0.09372582,8
2115,0.11058006,8
2116,0.09555865,8
2117,0.06611945,8
2118,0.08161713,8
2119,0.07249522,8
2120,0.11034297,8
2121,0.09549953,8
2122,0.14232273,8
2123,0.09722353,8
2124,0.10480098,8
2125,0.06880941,8
2126,0.086025715,8
2127,0.13217238,8
2128,0.09144838,8
2129,0.122214936,8
2130,0.09729809,8
2131,0.093281515,8
2132,0.08657787,8
2133,0.09443159,8
2134,0.09530562,8
2135,0.09309356,8
2136,0.06878283,8
2137,0.13995017,8
2138,0.09553144,8
2139,0.08841498,8
2140,0.089897595,8
2141,0.090401396,8
2142,0.09243109,8
2143,0.081290565,8
2144,0.2072218,8
2145,0.07123803,8
2146,0.12830417,8
2147,0.12524275,8
2148,0.07999787,8
2149,0.10351863,8
2150,0.08341412,8
2151,0.07039858,8
2152,0.09274632,8
2153,0.06703631,8
2154,0.10793012,8
2155,0.112437315,8
2156,0.1138448,8
2157,0.1133925,8
2158,0.1521348,8
2159,0.10240969,8
2160,0.072370075,8
2161,0.09805233,8
2162,0.13172898,8
2163,0.14028937,8
2164,0.13070278,8
2165,0.115869865,8
2166,0.14458853,8
2167,0.11512231,8
2168,0.08399623,8
2169,0.11137079,8
2170,0.093124084,8
2171,0.09182868,8
2172,0.11766984,8
2173,0.10224597,8
2174,0.09558503,8
2175,0.07962418,8
2176,0.073384576,8
2177,0.11519714,8
2178,0.086224645,8
2179,0.11862986,8
2180,0.08554457,8
2181,0.09489592,8
2182,0.15101235,8
2183,0.10243251,8
2184,0.08713927,8
2185,0.10148377,8
2186,0.09638088,8
2187,0.09021519,8
2188,0.12747404,8
2189,0.07319564,8
2190,0.074999176,8
2191,0.07553406,8
2192,0.0780731,8
2193,0.10903453,8
2194,0.11674045,8
2195,0.11859307,8
2196,0.12857734,8
2197,0.07653069,8
2198,0.14073521,8
2199,0.09936336,8
2200,0.10168479,8
2201,0.1293404,8
2202,0.07256794,8
2203,0.08076564,8
2204,0.07960054,8
2205,0.11614495,8
2206,0.08873226,8
2207,0.068211436,8
2208,0.07226652,8
2209,0.117228985,8
2210,0.11600477,8
2211,0.116652295,8
2212,0.11755954,8
2213,0.08994298,8
2214,0.1026696,8
2215,0.10649301,8
2216,0.09492689,8
2217,0.08097757,8
2218,0.09481002,8
2219,0.079708084,8
2220,0.14627367,8
2221,0.100435965,8
2222,0.15729472,8
2223,0.16001484,8
2224,0.083635874,8
2225,0.099686995,8
2226,0.11897612,8
2227,0.08800021,8
2228,0.10581862,8
2229,0.08572579,8
2230,0.10582762,8
2231,0.09979826,8
2232,0.0726265,8
2233,0.15125838,8
2234,0.11296675,8
2235,0.080341466,8
2236,0.10091895,8
2237,0.08508473,8
2238,0.10572009,8
2239,0.07501089,8
2240,0.096490204,8
2241,0.120481305,8
2242,0.09307619,8
2243,0.10932798,8
2244,0.077959456,8
2245,0.094584025,8
2246,0.12118354,8
2247,0.10468584,8
2248,0.06786045,8
2249,0.096432835,8
2250,0.09252227,8
2251,0.07389894,8
2252,0.08529007,8
2253,0.068628766,8
2254,0.06409356,8
2255,0.12737192,8
2256,0.08446822,8
2257,0.090609066,8
2258,0.0999499,8
2259,0.06947866,8
2260,0.08636049,8
2261,0.12141657,8
2262,0.13184628,8
2263,0.10001466,8
2264,0.11454247,8
2265,0.093903944,8
2266,0.09240381,8
2267,0.11269765,8
2268,0.14077862,8
2269,0.089227624,8
2270,0.15546201,8
2271,0.122467674,8
2272,0.13975705,8
2273,0.13652426,8
2274,0.11267845,8
2275,0.1166574,8
2276,0.12544347,8
2277,0.10938227,8
2278,0.14292863,8
2279,0.08993539,8
2280,0.15698892,8
2281,0.121863864,8
2282,0.124454364,8
2283,0.103783585,8
2284,0.103176326,8
2285,0.16011754,8
2286,0.120373845,8
2287,0.08864958,8
2288,0.15534812,8
2289,0.07676936,8
2290,0.15292329,8
2291,0.12231638,8
2292,0.11041808,8
2293,0.16894394,8
2294,0.10353705,8
2295,0.117289156,8
2296,0.08175389,8
2297,0.10101772,8
2298,0.1573134,8
2299,0.12851498,8
2300,0.161782,8
2301,0.08810172,8
2302,0.14365257,8
2303,0.10238087,8
2304,0.11697144,8
2305,0.12329941,8
2306,0.112033375,8
2307,0.10774298,8
2308,0.08100598,8
2309,0.10100256,8
2310,0.11770325,8
2311,0.09499398,8
2312,0.132965,8
2313,0.09627852,8
2314,0.13395634,8
2315,0.11846847,8
2316,0.11904428,8
2317,0.10170431,8
2318,0.08219091,8
2319,0.14327557,8
2320,0.08130141,8
2321,0.10131857,8
2322,0.09571868,8
2323,0.106371514,8
2324,0.07369671,8
2325,0.1253881,8
2326,0.10857921,8
2327,0.07294651,8
2328,0.09855669,8
2329,0.10546364,8
2330,0.10527526,8
2331,0.088690326,8
2332,0.14514613,8
2333,0.11464498,8
2334,0.11133688,8
2335,0.089640446,8
2336,0.09004102,8
2337,0.09269349,8
2338,0.09775511,8
2339,0.08483045,8
2340,0.08060077,8
2341,0.11973711,8
2342,0.08223665,8
2343,0.06936473,8
2344,0.18750836,8
2345,0.15193012,8
2346,0.10095965,8
2347,0.07958917,8
2348,0.10575488,8
2349,0.10587657,8
2350,0.116860844,8
2351,0.09675929,8
2352,0.11927818,8
2353,0.1323048,8
2354,0.09723732,8
2355,0.08489333,8
2356,0.10636189,8
2357,0.079948194,8
2358,0.100689225,8
2359,0.06590307,8
2360,0.08214563,8
2361,0.19494477,8
2362,0.07363918,8
2363,0.13709551,8
2364,0.09489047,8
2365,0.06754631,8
2366,0.07631652,8
2367,0.09208484,8
2368,0.112799756,8
2369,0.1333518,8
2370,0.109932475,8
2371,0.08071746,8
2372,0.10150679,8
2373,0.08220563,8
2374,0.10831647,8
2375,0.12354978,8
2376,0.1128234,8
2377,0.12716448,8
2378,0.10003189,8
2379,0.14770487,8
2380,0.09512503,8
2381,0.13847618,8
2382,0.08500457,8
2383,0.08907846,8
2384,0.09996531,8
2385,0.10710192,8
2386,0.16724008,8
2387,0.10114067,8
2388,0.08839925,8
2389,0.101868734,8
2390,0.093517646,8
2391,0.10094119,8
2392,0.09566884,8
2393,0.11402881,8
2394,0.1458355,8
2395,0.08282201,8
2396,0.083239906,8
2397,0.14777565,8
2398,0.07872589,8
2399,0.10066582,8
2400,0.081727915,8
2401,0.120012835,8
2402,0.10396984,8
2403,0.088526316,8
2404,0.08976531,8
2405,0.13055235,8
2406,0.07842135,8
2407,0.14533016,8
2408,0.07822326,8
2409,0.095002234,8
2410,0.08794475,8
2411,0.08814585,8
2412,0.1081468,8
2413,0.113990135,8
2414,0.12700506,8
2415,0.118857436,8
2416,0.08614825,8
2417,0.10879445,8
2418,0.115306474,8
2419,0.12662044,8
2420,0.123468384,8
2421,0.11640027,8
2422,0.08193694,8
2423,0.07098884,8
2424,0.099652775,8
2425,0.06884462,8
2426,0.1018908,8
2427,0.123462655,8
2428,0.08090945,8
2429,0.09911038,8
2430,0.14477009,8
2431,0.13018528,8
2432,0.13935158,8
2433,0.1369207,8
2434,0.10639742,8
2435,0.105149016,8
2436,0.105163425,8
2437,0.09289057,8
2438,0.10121175,8
2439,0.08690773,8
2440,0.09073643,8
2441,0.1233158,8
2442,0.1121665,8
2443,0.12449829,8
2444,0.07756225,8
2445,0.096093915,8
2446,0.08771405,8
2447,0.117150806,8
2448,0.082344204,8
2449,0.13165742,8
2450,0.103807814,8
2451,0.087628156,8
2452,0.09891462,8
2453,0.096904635,8
2454,0.103374496,8
2455,0.10770688,8
2456,0.08350678,8
2457,0.112379625,8
2458,0.071490474,8
2459,0.09713088,8
2460,0.1200957,8
2461,0.12569286,8
2462,0.09732033,8
2463,0.1364728,8
2464,0.08594607,8
2465,0.12346944,8
2466,0.08630939,8
2467,0.09333696,8
2468,0.09538031,8
2469,0.08979836,8
2470,0.11700733,8
2471,0.13026275,8
2472,0.09475456,8
2473,0.11329667,8
2474,0.11242677,8
2475,0.098490566,8
2476,0.09867966,8
2477,0.10052272,8
2478,0.099290885,8
2479,0.09211073,8
2480,0.11626404,8
2481,0.08436146,8
2482,0.14282383,8
2483,0.12743844,8
2484,0.10757166,8
2485,0.11949646,8
2486,0.10495006,8
2487,0.13621525,8
2488,0.12103461,8
2489,0.08406061,8
2490,0.10964267,8
2491,0.13463816,8
2492,0.09858044,8
2493,0.12128677,8
2494,0.10471819,8
2495,0.09851054,8
2496,0.06678868,8
2497,0.0863418,8
2498,0.10127625,8
2499,0.10306818,8
2500,0.08792492,8
2501,0.10756312,8
2502,0.10040762,8
2503,0.080550656,8
2504,0.13073918,8
2505,0.112712145,8
2506,0.08865012,8
2507,0.095240094,8
2508,0.095157355,8
2509,0.10722832,8
2510,0.090119444,8
2511,0.07150313,8
2512,0.077226,8
2513,0.11610682,8
2514,0.116476394,8
2515,0.1339556,8
2516,0.08229366,8
2517,0.07546331,8
2518,0.11538613,8
2519,0.11500254,8
2520,0.101839684,8
2521,0.1270073,8
2522,0.08664648,8
2523,0.09461852,8
2524,0.10736792,8
2525,0.1177571,8
2526,0.10699062,8
2527,0.07796619,8
2528,0.124974646,8
2529,0.09937217,8
2530,0.07272153,8
2531,0.092563555,8
2532,0.07631986,8
2533,0.06516607,8
2534,0.12507743,8
2535,0.06053691,8
2536,0.11200177,8
2537,0.12604333,8
2538,0.08286626,8
2539,0.060718477,8
2540,0.11741057,8
2541,0.069788955,8
2542,0.07471535,8
2543,0.08922515,8
2544,0.09391427,8
2545,0.09839377,8
2546,0.07476532,8
2547,0.10357131,8
2548,0.08940557,8
2549,0.0819013,8
2550,0.10900305,8
2551,0.080782615,8
2552,0.09675219,8
2553,0.08618021,8
2554,0.095940635,8
2555,0.09777696,8
2556,0.06942567,8
2557,0.11496351,8
2558,0.09593532,8
2559,0.0832221,8
2560,0.09059627,8
2561,0.08389434,8
2562,0.12062254,8
2563,0.08143965,8
2564,0.09447613,8
2565,0.08007508,8
2566,0.14749138,8
2567,0.082418405,8
2568,0.055381447,8
2569,0.06961742,8
2570,0.06834223,8
2571,0.07774811,8
2572,0.12164644,8
2573,0.11421493,8
2574,0.11999922,8
2575,0.12479699,8
2576,0.114887595,8
2577,0.06322062,8
2578,0.11083994,8
2579,0.05824822,8
2580,0.17332347,8
2581,0.08623937,8
2582,0.1274914,8
2583,0.10173319,8
2584,0.08993249,8
2585,0.12955569,8
2586,0.14968403,8
2587,0.08134276,8
2588,0.1132164,8
2589,0.11427695,8
2590,0.12085186,8
2591,0.07199794,8
2592,0.115083545,8
2593,0.11609935,8
2594,0.09590766,8
2595,0.07512524,8
2596,0.100863874,8
2597,0.16830197,8
2598,0.15414752,8
2599,0.12010244,8
2600,0.103156425,8
2601,0.10965375,8
2602,0.094073676,8
2603,0.11383713,8
2604,0.12630686,8
2605,0.15151437,8
2606,0.14347659,8
2607,0.11213431,8
2608,0.13404384,8
2609,0.11109403,8
2610,0.09540052,8
2611,0.09520676,8
2612,0.0883071,8
2613,0.09665143,8
2614,0.079873525,8
2615,0.13577127,8
2616,0.16508305,8
2617,0.08955143,8
2618,0.13975559,8
2619,0.1153376,8
2620,0.0827128,8
2621,0.07900444,8
2622,0.13666494,8
2623,0.10694377,8
2624,0.11503718,8
2625,0.12151831,8
2626,0.10612245,8
2627,0.08966071,8
2628,0.09874733,8
2629,0.09731117,8
2630,0.087050304,8
2631,0.1050865,8
2632,0.102949165,8
2633,0.09434688,8
