epoch,loss
0,0.39932093024253845
1,0.3886631727218628
2,0.38581228256225586
3,0.38250014185905457
4,0.3811204731464386
5,0.3813685476779938
6,0.37926414608955383
7,0.3795795440673828
8,0.37904584407806396
9,0.3768162131309509
10,0.3785468637943268
11,0.37921878695487976
12,0.37855270504951477
13,0.37736377120018005
14,0.3775028884410858
15,0.37746313214302063
16,0.3756714165210724
17,0.3759603500366211
18,0.37596166133880615
19,0.37581178545951843
20,0.3763982653617859
21,0.37616896629333496
22,0.3777731955051422
23,0.37599408626556396
24,0.37592047452926636
25,0.3742331564426422
26,0.37634187936782837
27,0.37642523646354675
28,0.3779916763305664
29,0.3737219572067261
30,0.3764033615589142
31,0.3736920654773712
32,0.3748992085456848
33,0.3734890818595886
34,0.3761287033557892
35,0.3745581805706024
36,0.3757261037826538
37,0.37401559948921204
38,0.375784695148468
39,0.3757152855396271
40,0.3755059540271759
41,0.37387359142303467
42,0.3742908835411072
43,0.3749223053455353
44,0.3723416328430176
45,0.3736276924610138
46,0.3751269280910492
47,0.3744896650314331
48,0.37548303604125977
49,0.3749575912952423
50,0.37180987000465393
51,0.3751983642578125
52,0.37381845712661743
53,0.37213706970214844
54,0.3754223585128784
55,0.3752347230911255
56,0.37401214241981506
57,0.3741152584552765
58,0.3746752142906189
59,0.37347379326820374
60,0.37598931789398193
61,0.373988538980484
62,0.3748927414417267
63,0.3732163608074188
64,0.37286677956581116
65,0.37420061230659485
66,0.37240251898765564
67,0.3745768666267395
68,0.3750418722629547
69,0.37231001257896423
70,0.37356120347976685
71,0.37302365899086
72,0.3738011419773102
73,0.3731704354286194
74,0.3755728006362915
75,0.37516942620277405
76,0.37389180064201355
77,0.3750859498977661
78,0.3734563887119293
79,0.3742762804031372
80,0.37224751710891724
81,0.3723098635673523
82,0.3727637827396393
83,0.3721744120121002
84,0.3746730387210846
85,0.37237662076950073
86,0.3729534149169922
87,0.3733743131160736
88,0.37393778562545776
89,0.3736521601676941
90,0.3719238042831421
91,0.3716038763523102
92,0.3737851083278656
93,0.37334415316581726
94,0.37300586700439453
95,0.3732537031173706
96,0.37373676896095276
97,0.37281590700149536
98,0.37020057439804077
99,0.37289467453956604
100,0.37256813049316406
101,0.37406444549560547
102,0.3740790784358978
103,0.3724934756755829
104,0.37374183535575867
105,0.3725767433643341
106,0.3727802336215973
107,0.3728281855583191
108,0.373045951128006
109,0.3750605583190918
110,0.37165629863739014
111,0.3720844089984894
112,0.3727473318576813
113,0.3731634318828583
114,0.3740522265434265
115,0.37196770310401917
116,0.3719468414783478
117,0.37212640047073364
118,0.3724070191383362
119,0.37246060371398926
120,0.37439197301864624
121,0.37101492285728455
122,0.3716195523738861
123,0.37374457716941833
124,0.3724888861179352
125,0.37322351336479187
126,0.3730248212814331
127,0.37273290753364563
128,0.3716188669204712
129,0.3724198639392853
130,0.3728577494621277
131,0.37359410524368286
132,0.37204548716545105
133,0.37087947130203247
134,0.37257054448127747
135,0.37172991037368774
136,0.3731328547000885
137,0.37324801087379456
138,0.3712230324745178
139,0.37271609902381897
140,0.37169164419174194
141,0.3726710379123688
142,0.3733175992965698
143,0.3715406060218811
144,0.3717392385005951
145,0.3709578514099121
146,0.3722645044326782
147,0.3730447292327881
148,0.3714877963066101
149,0.37211692333221436
150,0.37215739488601685
151,0.373370885848999
152,0.37204140424728394
153,0.37023258209228516
154,0.37217429280281067
155,0.3712090253829956
156,0.3722369074821472
157,0.37218841910362244
158,0.3710852563381195
159,0.3717643618583679
160,0.37078213691711426
161,0.37204253673553467
162,0.3728029131889343
163,0.3712250590324402
164,0.37254801392555237
165,0.3699260354042053
166,0.370788037776947
167,0.37214943766593933
168,0.37142080068588257
169,0.37102535367012024
170,0.3718220293521881
171,0.37206169962882996
172,0.36989352107048035
173,0.37293028831481934
174,0.3711601793766022
175,0.3722277283668518
176,0.37266120314598083
177,0.37168675661087036
178,0.3722287118434906
179,0.3721069097518921
180,0.37251096963882446
181,0.3701624274253845
182,0.37137454748153687
183,0.37099307775497437
184,0.3714441657066345
185,0.37133756279945374
186,0.3704603910446167
187,0.3717224597930908
188,0.37149497866630554
189,0.372428834438324
190,0.37266263365745544
191,0.3733484447002411
192,0.3710991442203522
193,0.3710358440876007
194,0.372070848941803
195,0.3723006248474121
196,0.37217673659324646
197,0.3712330758571625
198,0.3721228539943695
199,0.3716470003128052
