epoch,loss
0,0.3927132189273834
1,0.3772852122783661
2,0.37339696288108826
3,0.37183207273483276
4,0.3696371912956238
5,0.36805620789527893
6,0.367410808801651
7,0.3663647770881653
8,0.3662921190261841
9,0.3651764690876007
10,0.36313310265541077
11,0.3655628561973572
12,0.36372846364974976
13,0.36495766043663025
14,0.36250197887420654
15,0.3624126613140106
16,0.36364176869392395
17,0.36205726861953735
18,0.3621363341808319
19,0.36158740520477295
20,0.36210963129997253
21,0.3630220890045166
22,0.3611411154270172
23,0.36258283257484436
24,0.36080536246299744
25,0.3608616888523102
26,0.36089229583740234
27,0.3613482415676117
28,0.3608531653881073
29,0.3608108162879944
30,0.3604399561882019
31,0.3595264256000519
32,0.35871976613998413
33,0.3612745404243469
34,0.36100971698760986
35,0.3597831130027771
36,0.3601395785808563
37,0.36069393157958984
38,0.3610994815826416
39,0.35999488830566406
40,0.3596744239330292
41,0.3597905933856964
42,0.361055850982666
43,0.35830163955688477
44,0.35900261998176575
45,0.36008813977241516
46,0.35930904746055603
47,0.359354704618454
48,0.35895419120788574
49,0.35860827565193176
50,0.3610568940639496
51,0.3578547239303589
52,0.35923829674720764
53,0.35974153876304626
54,0.35910651087760925
55,0.35739120841026306
56,0.3587157726287842
57,0.35912662744522095
58,0.35742849111557007
59,0.3598421812057495
60,0.3581904172897339
61,0.3596583306789398
62,0.3575674593448639
63,0.3569529056549072
64,0.35805803537368774
65,0.35716021060943604
66,0.36028873920440674
67,0.35730358958244324
68,0.3596191704273224
69,0.35779598355293274
70,0.35822269320487976
71,0.35845687985420227
72,0.3573840260505676
73,0.3583233654499054
74,0.3579810559749603
75,0.358003705739975
76,0.3569328784942627
77,0.3559401035308838
78,0.3551765978336334
79,0.35759851336479187
80,0.3561878502368927
81,0.35888946056365967
82,0.3584703505039215
83,0.3571913540363312
84,0.35614871978759766
85,0.3577113747596741
86,0.3577122688293457
87,0.3563278913497925
88,0.35808369517326355
89,0.35682177543640137
90,0.3558148741722107
91,0.3576057255268097
92,0.35661670565605164
93,0.35635146498680115
94,0.35749179124832153
95,0.3580801486968994
96,0.3560217022895813
97,0.35763636231422424
98,0.3564707636833191
99,0.356968492269516
100,0.3546696901321411
101,0.3569544851779938
102,0.3570552468299866
103,0.3575984239578247
104,0.3565926253795624
105,0.35690033435821533
106,0.3559134304523468
107,0.3562697470188141
108,0.35669130086898804
109,0.35891422629356384
110,0.35878628492355347
111,0.3566543459892273
112,0.35781317949295044
113,0.35773494839668274
114,0.3545132279396057
115,0.3559378683567047
116,0.3551046848297119
117,0.3562963604927063
118,0.35512858629226685
119,0.3559893071651459
120,0.356039822101593
121,0.35683953762054443
122,0.35696130990982056
123,0.35672229528427124
124,0.3566078543663025
125,0.35734403133392334
126,0.3546544313430786
127,0.3562847077846527
128,0.3575930893421173
129,0.35636386275291443
130,0.35577264428138733
131,0.3565490245819092
132,0.35629066824913025
133,0.35687628388404846
134,0.3561144471168518
135,0.35482490062713623
136,0.3556317389011383
137,0.3584143817424774
138,0.35674676299095154
139,0.3573845326900482
140,0.35578450560569763
141,0.3554675579071045
142,0.35633814334869385
143,0.35724085569381714
144,0.3556528389453888
145,0.35538148880004883
146,0.3560703992843628
147,0.3558446764945984
148,0.35485339164733887
149,0.35671380162239075
150,0.3536583185195923
151,0.353809654712677
152,0.35569748282432556
153,0.35592132806777954
154,0.35609084367752075
155,0.35699379444122314
156,0.35412129759788513
157,0.35618817806243896
158,0.3558453917503357
159,0.3568529188632965
160,0.35484686493873596
161,0.3556562662124634
162,0.3563949763774872
163,0.35550183057785034
164,0.35503241419792175
165,0.35640066862106323
166,0.3573279082775116
167,0.3564828336238861
168,0.3570236265659332
169,0.3547901213169098
170,0.35499653220176697
171,0.35517486929893494
172,0.35683396458625793
173,0.35541507601737976
174,0.35592159628868103
175,0.35548555850982666
176,0.3556695282459259
177,0.35528364777565
178,0.3545330762863159
179,0.3548220992088318
180,0.356018602848053
181,0.3565797805786133
182,0.355322003364563
183,0.35692909359931946
184,0.35544082522392273
185,0.35559892654418945
186,0.35501164197921753
187,0.3563167452812195
188,0.3544332683086395
189,0.3552279770374298
190,0.3554534316062927
191,0.3551156520843506
192,0.355672687292099
193,0.35519617795944214
194,0.3558766543865204
195,0.3539230525493622
196,0.3571351170539856
197,0.3549066185951233
198,0.3567315340042114
199,0.35377806425094604
