epoch,loss,val_loss
0,0.2989886701107025,0.25266534090042114
1,0.28711217641830444,0.2482636719942093
2,0.28397879004478455,0.24724724888801575
3,0.28299689292907715,0.2472991794347763
4,0.2820309102535248,0.2456251084804535
5,0.2815256714820862,0.24494899809360504
6,0.27951785922050476,0.24613146483898163
7,0.279523640871048,0.24413447082042694
8,0.27882856130599976,0.2433680146932602
9,0.27850341796875,0.24324384331703186
10,0.2783864736557007,0.24314527213573456
11,0.27754154801368713,0.2430199682712555
12,0.2768970727920532,0.24392737448215485
13,0.2776086926460266,0.2426779866218567
14,0.2780607044696808,0.24254536628723145
15,0.27767500281333923,0.24303196370601654
16,0.27765581011772156,0.24227365851402283
17,0.2776297628879547,0.24199256300926208
18,0.2766568660736084,0.2414490133523941
19,0.2769249379634857,0.24162687361240387
20,0.27698034048080444,0.24172250926494598
21,0.27581459283828735,0.24162879586219788
22,0.2766941487789154,0.2411927729845047
23,0.27625131607055664,0.24110692739486694
24,0.27581802010536194,0.2411549985408783
25,0.2758360505104065,0.2410556524991989
26,0.27611446380615234,0.24133619666099548
27,0.27585309743881226,0.2409825623035431
28,0.27578580379486084,0.24115590751171112
29,0.27541616559028625,0.24130316078662872
30,0.2760608196258545,0.24059104919433594
31,0.2756142020225525,0.24063922464847565
32,0.2758708596229553,0.24101245403289795
33,0.27569079399108887,0.24065983295440674
34,0.2752825915813446,0.24035100638866425
35,0.27485641837120056,0.2400750368833542
36,0.2749934494495392,0.24046261608600616
37,0.2748434543609619,0.2403714656829834
38,0.27495282888412476,0.2403794229030609
39,0.2752058506011963,0.24013376235961914
40,0.27396664023399353,0.24030816555023193
41,0.2748759388923645,0.2397439032793045
42,0.2752927839756012,0.24067333340644836
43,0.2750231623649597,0.23980019986629486
44,0.27440279722213745,0.24030910432338715
45,0.2745744585990906,0.23980949819087982
46,0.2741853594779968,0.24008159339427948
47,0.27384811639785767,0.2401604950428009
48,0.27376168966293335,0.23997081816196442
49,0.27471745014190674,0.2398139387369156
50,0.2748708724975586,0.24011757969856262
51,0.2735246419906616,0.24021419882774353
52,0.2738831043243408,0.24014173448085785
53,0.2740732431411743,0.2405714988708496
54,0.27454861998558044,0.23983462154865265
55,0.27425622940063477,0.23970487713813782
56,0.274197518825531,0.24072565138339996
